"ID","Created Date","Updated Date","Owner","project","company","date","caption","subject","platforms","media","format","status","user","location","assetLink","notes","type","time","shootHours","shootDate","shootTime","shootNotes","shootStatus","firstComment"
"3d8b7120-ad13-4418-8cd2-6c155587b6d3",2025-06-23T17:55:38Z,2025-09-08T05:24:32Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","160e00a4-309a-40b8-aec3-1635e37cf211","5ce89196-d503-4960-a087-3d0d94018925",2025-09-03T20:00:00Z,"<p>✨ اسمعوها مباشرة من شركة <span style=""font-weight:bold"">إل-سول إنترناشيونال</span>، في <span style=""font-weight:bold"">معرض كويت بيلد</span> ليس مجرد معرض، بل منصة عالمية عالية التنظيم تجمع قادة الصناعة تحت سقف واحد. 💡</p><p> </p><p>هل أنتم مستعدون للمشاركة في نسخة 2026؟ احجزوا مكانكم الآن 👈 <span style=""text-decoration:underline""><a href=http://www.kuwaitbuild.com/register-my-interest?utm_source=chatgpt.com target=_new>www.kuwaitbuild.com/ar/register-my-interest</a></span></p><p> </p><p>✨ Hear it straight from <span style=""font-weight:bold"">El-Sol International,</span> Kuwait Build is more than just an exhibition, it’s a world-class, well-organized platform connecting industry leaders under one roof. 💡</p><p> </p><p>Ready to be part of the 2026 edition? Secure your spot today 👉 www.kuwaitbuild.com/register-my-interest</p><p> </p><p>#KuwaitBuild2026 #ConstructionInnovation #GlobalNetworking #BuildTheFuture<br/></p><p> </p>","Exhibitor Testimonial","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""25387b99-cf69-454c-930c-85bbd25edd55"",""190b927d-fd7c-4f73-aa6b-e6d9ebe765cd""]","wix:image://v1/01f011_10cdc9073d1345598c0eeb595c3cc5a0~mv2.png/COVER%20kb%20final.png#originWidth=1080&originHeight=1920","Reel","Posted","01aa1d8a-504c-4f74-b0eb-16e63261cb39","Kuwait International Fair, Kuwait","https://www.dropbox.com/scl/fo/rlztreln6wgribz7hm43u/ADGzAjMcgqiED6lxG2MFfh8?rlkey=rexmaqyi5k28vlhkh30i2lzpo&st=2doqocjs&dl=0",,"Organic","16:00:00.000",0,,,,,
"3ddc097d-4326-454b-aea1-c7b70bc98302",2025-02-17T07:29:12Z,2025-08-25T18:01:47Z,"01f011dc-8d52-4de4-9524-780ccef3313b","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1",2025-05-11T20:00:00Z,"<p>Step into Elegance: 3-Bedroom + Maid Apartment | Palace Beach Residence, EMAAR Beachfront.</p><p> </p><p>🏖️ Private Beach Access<br/>🌅 Breathtaking Skyline Views<br/>⭐ 5-Star Amenities<br/>📍 Prime Coastal Location</p><p> </p><p>💬 Comment &quot;DANA&quot; to learn more about this stunning property.</p><p> </p><p>#EliteProperty #PalaceBeachResidence #EmaarBeachfront #DubaiLuxuryLiving #BeachfrontLiving #DubaiRealEstate #LiveElite</p>","Property Launch / Tour - Dana","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""25387b99-cf69-454c-930c-85bbd25edd55"",""190b927d-fd7c-4f73-aa6b-e6d9ebe765cd""]","wix:image://v1/01f011_e4408f187ee44a58a57719e33fd25d6d~mv2.jpg/sdffsdfsddfsf.jpg#originWidth=300&originHeight=533","Reel","Posted","5c084634-6869-4e43-a13e-fbede7b594d4","Emaar Beachfront","https://www.dropbox.com/scl/fo/14l4desacqwx3q1npatai/ANIZa7aOrMq6yuBuQI_YP48?rlkey=uy17ggsethnstczoiucju7nyy&st=23v8yawz&dl=0",,"Boosted","13:00:00.000",0,,,,,
"3de9db09-a64e-4a86-b00a-59363b9bad5a",2025-06-08T15:39:38Z,2025-08-25T18:01:47Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","be5a7ff1-e84f-43fb-b6de-579ec9c8315d","7557f5a6-ad5d-47aa-a0b6-8aa0c8f4009f",2025-06-16T20:00:00Z,"<p>🚨 <span style=""font-weight:bold"">Hot Take</span>: In a world racing toward technological domination, Libya is betting big on <span style=""font-weight:bold"">Code Libya 2026</span> — a national platform aiming to shift the narrative from tech consumers to tech creators. 🇱🇾💡</p><p> </p><p>Sounds inspiring, right? But let’s ask the real question:<br/>Is this the breakthrough Libya needs, or just another flashy tech spectacle that overlooks deeper, systemic challenges?</p><p> </p><p>We’re diving into the hype, the hope, and the hard truths.</p><p> </p><p>Read the full article:</p><p>www.codeexpolibya.com/post/empowering-or-distracting-the-real-impact-of-code-libya</p><p>www.codeexpolibya.com/ar/post/empowering-or-distracting-the-real-impact-of-code-libya</p><p> </p><p>🚨 رأي جريء: في عالم يتسابق نحو الهيمنة التكنولوجية، ليبيا تراهن على &quot;كود ليبيا 2026&quot; — منصة وطنية تهدف إلى تحويل دور الليبيين من مستهلكين للتقنية إلى صانعين لها. 💡</p><p>يبدو ملهمًا، صح؟ لكن دعونا نسأل السؤال الحقيقي:<br/>هل هذا هو التحول اللي تحتاجه ليبيا فعلًا؟ أم مجرد عرض تقني لامع يتجاهل التحديات العميقة والجذرية؟</p><p>نغوص في الزخم، و الأمل، والحقائق الصعبة.</p><p>اقرأ المقال كاملًا:<br/> www.codeexpolibya.com/post/empowering-or-distracting-the-real-impact-of-code-libya<br/> www.codeexpolibya.com/ar/post/empowering-or-distracting-the-real-impact-of-code-libya</p>","Blog","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""25387b99-cf69-454c-930c-85bbd25edd55""]","wix:image://v1/01f011_55124d8df69645848629f7f116d84336~mv2.jpg/WhatsApp%20Image%202025-06-10%20at%2013.13.25_49422b2f.jpg#originWidth=1024&originHeight=1280","Blog + Story + Website","Posted","5c084634-6869-4e43-a13e-fbede7b594d4","Benghazi, Libya",,"<p class=""font_8"">IG - Arabic then English Caption, English Artwork</p>
<p class=""font_8"">TikTok - Arabic then English Caption, Arabic Artwork</p>
<p class=""font_8"">FB - Arabic then English Caption, Arabic Artwork</p>
<p class=""font_8"">LinkedIn - English Caption, English Artwork</p>
<p class=""font_8"">X - Arabic Caption, Arabic Artwork</p>","Organic","18:00:00.000",0,,,,,
"3debde61-4f5a-44b5-950b-5ce2d6f5f7a6",2025-08-26T09:44:34Z,2025-09-19T10:33:45Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","90f5bb8e-1da9-441f-b63b-1941b663318b","cc1e8c94-1f3d-4942-ba0a-3f5041a105cc",2025-09-18T20:00:00Z,"<p>Dubai’s real estate market isn’t just growing, it’s evolving.</p><p><br/>From billions in crypto-backed transactions to tens of thousands of new homes coming in 2025, the numbers speak for themselves.</p><p> </p><p>Here are 3 stats shaping the future of property + crypto in Dubai:</p><p> </p><p>📊 $3B+ in Dubai property deals were settled using crypto in 2024, making it one of the world’s largest crypto real estate markets.</p><p>🏙️ Dubai is set to add 73,000 new homes in 2025, fueling massive opportunities for crypto-backed buyers and investors.</p><p>🌍 Over 67% of high-net-worth individuals in the UAE now hold digital assets, with real estate ranked as their top choice for diversification.</p><p> </p><p>📌 Save this for later, these are the numbers every investor should know.</p><p> </p><p>#CryptoHomesDXB #DubaiRealEstate #CryptoProperty #BlockchainInRealEstate #DubaiInvestments #FutureOfRealEstate</p>","Education & Awareness","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""25387b99-cf69-454c-930c-85bbd25edd55""]","wix:image://v1/01f011_6f8a10c06f9440d79a9fd813f8cf22b1~mv2.jpg/CRYPTO%20HOMES.jpg#originWidth=400&originHeight=500","Static Image","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Dubai, UAE","https://www.dropbox.com/work/Asset%20Creation/Crypto%20Homes%20DXB/Social%20Media%20Posts/September/Sep%2022",,"Organic","14:30:00.000",0,,,,,"Which excites you more: the $3B+ crypto property deals already happening or the 73,000 new homes coming to market?"
"3e435501-8525-47ae-b0eb-22e8442bcaaa",2025-02-03T08:00:15Z,2025-08-25T18:01:47Z,"01f011dc-8d52-4de4-9524-780ccef3313b","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1",2025-04-02T20:00:00Z,"<p>Discover the unmatched luxury of Ritz-Carlton Residences Al Wadi, Ras Al Khaimah — where the desert meets world-class elegance. From private pools to panoramic views and 5-star services, this is more than a home — it’s an exclusive lifestyle. 🏡🌅</p><p> </p><p>👇 Comment &quot;RITZCARLTON&quot; to learn more about what this extraordinary property has to offer.</p><p> </p><p>#RitzCarltonResidences #AlWadiDesert #LuxuryLiving #RasAlKhaimah #DesertRetreat #ElitePropertyDXB #InvestInLuxury #UAERealEstate</p>","Property Tour / Launch - Ritz Carlton Residences - Al Wadi","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""190b927d-fd7c-4f73-aa6b-e6d9ebe765cd""]","wix:image://v1/01f011_2af6f0f177204cba943f50e7f2307951~mv2.jpg/dghasgdhsagjhsagsdha.jpg#originWidth=300&originHeight=533","Reel","Posted","5c084634-6869-4e43-a13e-fbede7b594d4","Dubai, United Arab Emirates","https://www.dropbox.com/scl/fo/14l4desacqwx3q1npatai/ANIZa7aOrMq6yuBuQI_YP48?rlkey=uy17ggsethnstczoiucju7nyy&st=23v8yawz&dl=0",,"Boosted","13:00:00.000",0,,,,,
"3ef1c101-24c7-44c2-b433-24e4254254fe",2025-12-03T05:11:30Z,2026-01-19T09:08:18Z,"01f011dc-8d52-4de4-9524-780ccef3313b","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1",2026-01-17T20:00:00Z,"<p>What does home really mean? </p><p> </p><p>Sometimes, it’s not a place, it’s a feeling. Sunlight on the sea. Silence that soothes. Space to just be.</p><p> </p><p>Discover life by the water at Palm Jebel Ali.</p><p><br/>Comment “ALBA” to explore the possibilities.</p>","Palm Jebel Ali : Alba (Mutant)","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""190b927d-fd7c-4f73-aa6b-e6d9ebe765cd""]","wix:image://v1/01f011_f5d7f5d26af7452395c63df020eef556~mv2.png/COVER.png#originWidth=1080&originHeight=1920","Reel","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Palm Jebel Ali","https://www.dropbox.com/scl/fi/2wx9bc35q3z210ug2sytj/Palm-Jebel-Ali-Alba.mp4?rlkey=a2ujzkguiu3h3s2c9g3943fqt&st=3ju95493&dl=0",,"Boosted","12:00:00.000",1,2025-11-02T20:00:00Z,"09:30:00.000","<p>&quot;What does home really mean?&quot;</p><p> https://app.milanote.com/1Vemyx12l1U548?p=Iw2RyPn7Iwn</p><p> </p><p>Suggested Music: </p><p>https://audiio.com/nam/umlaut/saturday-night-instrumental</p><p>https://audiio.com/polychroma/how/secondary-plotline-instrumental</p><p> </p><p>Uploading / Sorting of files: Jishnu</p><p>https://www.dropbox.com/work/Asset%20Creation/Elite%20Property%20DXB/A.%20Shoot/2025/November/NOV%203%20_%20ALBA</p>","Completed",
"3f0e5dd3-b093-4688-bcc9-6f0fff2906ce",2026-02-11T18:15:41Z,2026-02-15T08:19:07Z,"01f011dc-8d52-4de4-9524-780ccef3313b","160e00a4-309a-40b8-aec3-1635e37cf211","5ce89196-d503-4960-a087-3d0d94018925",2026-04-12T20:00:00Z,"Caption & Hashtag","Speaker Line Up","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""25387b99-cf69-454c-930c-85bbd25edd55""]",,"Carousel","New","5c084634-6869-4e43-a13e-fbede7b594d4","Kuwait Build",,,"Organic","12:00:00.000",0,,,,,
"3f2b6878-7e16-48cf-a1da-a5e1b361b74a",2025-06-17T07:29:37Z,2025-08-25T18:01:47Z,"01f011dc-8d52-4de4-9524-780ccef3313b","5dd8d88e-58bc-4e12-9cfb-55a3306b21cd","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1",2025-07-15T20:00:00Z,"<p><span style=""font-weight:bold"">Story: (Link to LinkedIn Post)</span></p><ul><li>Instagram</li><li>TikTok</li><li>Facebook</li></ul><p><span style=""font-weight:bold"">LinkedIn (Post):</span></p><p><span style=""font-weight:bold"">Dubai’s Q2 2025 Property Market Sees Strong Growth Across All Segments</span><br/>Villas lead with AED 66.5B in sales and a 38.3% YoY surge.<br/>Stay informed — follow us for the latest insights: <span style=""text-decoration:underline""><a href=http://www.elitepropertydxb.com/ target=_new>elitepropertydxb.com</a></span></p>","Market Trends - Dubai Q2 2025 Property Sales By Segment","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142""]","wix:image://v1/01f011_58501ab7e50345e69a4fad1ac45fa44c~mv2.png/Elite%20DXB%20-%20BLOG.png#originWidth=2251&originHeight=2814","Static Image","Posted","4c285320-862d-44d0-b17a-794f7125db04","Dubai, UAE","https://www.dropbox.com/scl/fo/eiqzigljy04peab4hm3cr/AF7FY9ZgSOU3y2uhL48ht5I?rlkey=1w4tao7cnrrlabcqxoidpcip1&dl=0","<p class=""font_8"">Reference saved in Reference Folder:</p>
<p class=""font_8"">&nbsp;</p>
<p class=""font_8"">D:\X Drive Dropbox\Mutant\Projects\ASSET CREATION\Elite Property DXB\Social Media Posts\Z. References</p>
<p class=""font_8"">&nbsp;</p>
<p class=""font_8"">4:3 and Story Size</p>","Organic","13:00:00.000",0,,,,,
"3f5da071-d5b9-4e54-98d6-eeaa348c0d15",2026-01-06T10:42:22Z,2026-01-06T10:42:22Z,"01f011dc-8d52-4de4-9524-780ccef3313b","ba7b39b5-2f96-4c6b-8d55-9e6c7cbd3ea4","18b7a26f-7f8a-456f-a7c6-d26aa1535fec",2026-03-24T20:00:00Z,"<p>Hydration supports healthy-looking skin from within. ✨💧<br/><br/>#StayAlkaliveJO #AlkaliveJordan #BalancedLiving #PureBalance #HydrationGoals #MindfulLivingJO #AlkalineWater</p>","Hydration & Skin","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea""]",,"Carousel","New","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","Amman, Jordan",,"<p>Carousel: hydration’s role in skin comfort, elasticity, renewal. Use lifestyle images + simple icons. Soft, premium lighting, neutral background.</p>","Organic","12:00:00.000",0,,,,,"Water + skin = glow equation ✨💧"
"3f79ca26-9f7e-442e-b07e-e59aa46bb580",2025-09-08T06:23:37Z,2025-09-20T11:55:13Z,"01f011dc-8d52-4de4-9524-780ccef3313b","62980c2d-3d5b-4488-8b5e-83dc24f687b3","ac8e2429-cd88-4f8a-97b3-cfb7abb2e4f9",2025-09-10T20:00:00Z,"<p>ليبيا بيلد بنغازي تعود إليكم بموقع جديد كليًا!</p><p>من 20 إلى 23 أبريل 2026، سنجمع أسواق البناء والتشييد في شمال أفريقيا تحت سقف واحد في مركز بنغازي الجديد للمعارض والمؤتمرات في ليبيا.</p><p>اكتب <span style=""font-weight:bold"">عرض </span>في التعليقات للاستفسار عن فرص المشاركة في المعرض اليوم!</p><p> </p><p>Libya Build Benghazi is back with a brand new venue!</p><p> </p><p>From April 20-23, 2026, we’re bringing together North Africa’s build and construction markets under one roof at the new Benghazi Exhibition and Conference Centre in Libya.</p><p> </p><p>Comment EXHIBIT to inquire about exhibiting today!</p><p> </p><p>#LibyaBuild #Benghazi</p><p> </p><p><span style=""text-decoration:underline""><span style=""font-style:italic""><span style=""font-weight:bold"">Arabic Reel - Post on TikTok and Facebook</span></span></span></p><p><span style=""text-decoration:underline""><span style=""font-style:italic""><span style=""font-weight:bold"">English Reel - Post on LinkedIn, IG, X and YT</span></span></span></p>","Libya Build 2026 - Announcement","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""25387b99-cf69-454c-930c-85bbd25edd55"",""190b927d-fd7c-4f73-aa6b-e6d9ebe765cd""]","wix:image://v1/01f011_79e02860aaa7415f84fe8f34ceb53fcd~mv2.jpg/LB%20-%20Reel%20Temp.jpg#originWidth=400&originHeight=711","Reel","Posted","5c084634-6869-4e43-a13e-fbede7b594d4","Benghazi Exhibition and Conference Centre, Libya","https://www.dropbox.com/work/Asset%20Creation/Libya%20Build/Social%20Media%20Posts/September/Sep%2010","<p>50 AED boost on IG for 1 day</p>","Boosted","13:00:00.000",0,2025-09-08T20:00:00Z,"10:00:00.000","<p><span style=""font-weight:bold"">ARABIC VERSION:</span></p><p> </p><p><span style=""font-weight:bold"">Abdel (confident tone):</span><br/>Libya Build Benghazi is back – with a brand new venue!</p><p><span style=""font-weight:bold"">Majd (energised):</span><br/>From <span style=""font-weight:bold"">April 20 to 23, 2026</span>, we’re bringing together North Africa’s build and construction markets under one roof at the new Benghazi Exhibition and Conference Centre in Libya.</p><p><span style=""font-weight:bold"">Maryam (smiling):</span><br/>13,000 square metres of exhibition space, over <span style=""font-weight:bold"">200 exhibitors</span>, <span style=""font-weight:bold"">1,000+ innovative products</span>, and more than <span style=""font-weight:bold"">7,500 visitors</span> expected.</p><p><span style=""font-weight:bold"">Abdel:</span><br/>It’s the <span style=""font-weight:bold"">3rd edition</span>, and it’s your chance to connect with decision-makers, showcase your products, and grow your business.</p><p><span style=""font-weight:bold"">Majd (pointing to screen / CTA):</span><br/>Book your stand today and make sure your brand is part of Libya’s biggest construction event.</p><p><span style=""font-weight:bold"">Maryam (closing line, energetic with Abdel and Majd at the back):</span><br/>Don’t just watch the future of construction in Libya — build it with us at Libya Build Benghazi 2026!</p><p> </p><p><span style=""font-weight:bold"">ENGLISH VERSION</span></p><p> </p><p><span style=""font-weight:bold"">Abdel (confident tone):</span><br/>Libya Build Benghazi is back – with a brand new venue!</p><p><span style=""font-weight:bold"">Dan (energised):</span><br/>From <span style=""font-weight:bold"">April 20 to 23, 2026</span>, we’re bringing together North Africa’s build and construction markets under one roof at the new Benghazi Exhibition and Conference Centre in Libya.</p><p><span style=""font-weight:bold"">Maryam (smiling):</span><br/>13,000 square metres of exhibition space, over <span style=""font-weight:bold"">200 exhibitors</span>, <span style=""font-weight:bold"">1,000+ innovative products</span>, and more than <span style=""font-weight:bold"">7,500 visitors</span> expected.</p><p><span style=""font-weight:bold"">Abdel:</span><br/>It’s the <span style=""font-weight:bold"">3rd edition</span>, and it’s your chance to connect with decision-makers, showcase your products, and grow your business.</p><p><span style=""font-weight:bold"">Dan (pointing to screen / CTA):</span><br/>Book your stand today and make sure your brand is part of Libya’s biggest construction event.</p><p><span style=""font-weight:bold"">Maryam (closing line, energetic):</span><br/>Don’t just watch the future of construction in Libya — build it with us at Libya Build Benghazi 2026!</p>","Scheduled",
"3f8a21c6-f0b4-476b-9813-b60be7f6fe2a",2025-09-08T06:42:30Z,2025-10-20T12:15:48Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","62980c2d-3d5b-4488-8b5e-83dc24f687b3","ac8e2429-cd88-4f8a-97b3-cfb7abb2e4f9",2025-10-19T20:00:00Z,"<p><span style=""font-weight:bold"">For Meta:</span></p><p>تُعدّ ليبيا من أبرز أسواق إعادة الإعمار الواعدة في العالم. وبفضل تركيزها الاستراتيجي على التنمية وميزانيتها البالغة مليارات الدولارات، تعكس الأرقام هذه الإمكانات بوضوح.</p><p> </p><p>علق بـ &quot;أخبار&quot; لقراءة المقال كاملاً. 📰</p><p> </p><p>Libya is one of the world&#x27;s most promising reconstruction markets. With a strategic focus on development and a multi-billion dollar budget, the numbers clearly reflect this potential.</p><p> </p><p>Comment NEWS to read the full article. 📰</p><p> </p><p>#LibyaBuild #LibyaConstruction #UrbanDevelopment </p><p> </p><p><span style=""font-weight:bold"">For X/LinkedIn:</span></p><p>1.</p><p>Libya is one of the world&#x27;s most promising reconstruction markets. With a strategic focus on development and a multi-billion dollar budget, the numbers clearly reflect this potential.</p><p> </p><p>Click to read and get ahead of the curve: www.libyabuildbenghazi.com/news/emerging-opportunities-in-libya-construction-market 📰</p><p> </p><p>#LibyaBuild #LibyaConstruction #UrbanDevelopment </p><p> </p><p>2.</p><p>تُعدّ ليبيا من أبرز أسواق إعادة الإعمار الواعدة في العالم. وبفضل تركيزها الاستراتيجي على التنمية وميزانيتها البالغة مليارات الدولارات، تعكس الأرقام هذه الإمكانات بوضوح.</p><p> </p><p>انقر للقراءة واستبق الأحداث: </p><p>www.libyabuildbenghazi.com/ar/news/emerging-opportunities-in-libya-construction-market 📰</p><p> </p><p>#LibyaBuild #LibyaConstruction #UrbanDevelopment </p>","Blog - Emerging Opportunities in Libya’s Construction Market","[""73d19a4c-7876-47f8-81a5-d29b5d2cc5c3"",""7dac2b2f-9a9a-4c9a-b987-5b248f5a6aea"",""f6c2f16a-8e39-40d1-ac3b-36ca7de2b91e"",""962e2d92-ea8d-4066-8430-2f892bdc8142"",""25387b99-cf69-454c-930c-85bbd25edd55""]","wix:image://v1/01f011_5a4666f57177472fba93a2458fdbe7a9~mv2.jpg/LibyaBuild-EN.jpg#originWidth=4500&originHeight=5625","Blog + Story + Website","Posted","ab1f4afb-e1e0-4001-9fab-fd64a8bd5b5c","N/A","https://www.dropbox.com/scl/fo/3r7jy6ll8z7cwipvcs1xc/ANxvNfu_8egho0hMfJT2W1I?rlkey=u85p7ljpsv6onougx0akzv9om&st=xnnfh6tt&dl=0","<p><span style=""font-weight:bold"">Blog Posting Notes:</span></p><p>IG - (English Story Asset + Arabic &amp; English Caption) - Story</p><p>TikTok - (English Story Asset + Arabic &amp; English Caption) - Story</p><p>FB - (Arabic Post Asset + Arabic &amp; English Caption) - Post</p><p>Twitter - 2 Posts (English Post Asset + English Caption), (Arabic Post Asset + Arabic Caption) Post</p><p>LinkedIn - (English Post Asset + English Caption) - Post</p><p> </p><p>IG &amp; TikTok - Story</p><p>FB &amp; LinkedIn - Post</p>","Organic","16:00:00.000",3,,,,,
