"invoice","productType","notes","price","quantity","amount","Title","ID","Created Date","Updated Date","Owner"
"62e7e98e-6f86-4ada-a464-7bf41e4e6950","9ce7b764-0240-4003-b858-3a24dc3e71f3","<p>Google - Agency Fee</p>",5000,1,5000,,"0ff6a458-6bec-4cf9-86eb-7793206b7f65",2023-04-27T10:57:42Z,2023-04-27T11:06:16Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"d5d299a2-6bb6-4365-abf5-7dd86325db7b","41d8ea33-7b2e-4cd3-92a0-2b0aaf496405","<p><span style=""font-weight:bold""><span style=""text-decoration:underline"">3D Model &amp; Rendering</span></span></p><p>Manta Onshore Command Center (MOCC)</p><p>Satellite – a basic satellite</p><p>Mobula Vessel (MV)</p><p>Autonomous Source Vessel (ASV)</p><p>Manta Habitat (MH)</p><p>MantaRay (MR)</p><p>MantaRay Harvester (MRH)</p><p>Manta Node (MN)</p>",11750,1,11750,,"1020edaf-6e0d-4fa8-95d6-24827839499e",2023-09-18T12:23:04Z,2023-09-18T12:25:22Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"45f545e5-f298-4505-8501-f7d546fc2c36","395e54a4-4b36-4a30-8e4e-39d2afc94ac7","<p>Channel: Programmatic Ads</p>",18000,1,18000,,"10ac163c-e511-4a1d-92e8-c30ed1adc3c3",2025-06-09T06:54:06Z,2025-06-10T09:20:05Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"cb73d8eb-64e0-4a88-893c-19df00f83122","3393a717-a333-48a2-a785-ba2eebc00f68","<p>Custom Booking &amp; Payment Integration</p><p> </p><p>Etisalat Payment System Integration </p><p>Rebuild: </p><p>Booking Gallery Page </p><p>Booking Details Page </p><p>Checkout Page </p><p>Payment Confirmation Page </p><p>Custom Email API / Email Notification</p>",5000,1,5000,,"11285e56-92e8-4652-af11-c5be4a87d3c3",2023-03-31T06:11:16Z,2023-03-31T06:12:57Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"60fa59e1-43fa-4ee9-8a64-f60438b430b6","3393a717-a333-48a2-a785-ba2eebc00f68","<p><span style=""font-weight:bold"">Property Listing</span></p><p>-	Able to Create listing with specific details such as </p><p>•	Photos upload – Bulk or single</p><p>•	Price based on system currency</p><p>•	Location – accuracy based (geotagging/geolocation if necessary)</p><p>•	Bedroom/bathrooms count</p><p>•	Dimensions</p><p>•	Any Additional Text Areas for information</p><p> </p><p><span style=""font-weight:bold"">Listing Management</span></p><p>-	Design a detailed view for each listing, displaying all property details and photos in a clear and organized layout.</p><p>-	Edit and update each listings</p><p> </p><p><span style=""font-weight:bold"">User Accounts</span></p><p>-	User Registration and Logins</p><p>-	Specific Roles (if applicable)</p><p>-	Various authentication such as OTP / Email (if needed)</p><p> </p><p><span style=""font-weight:bold"">Profile Management</span></p><p>-	Able to view Specific details of the Customer/User such as</p><p>•	Profile Overview</p><p>•	Profile Details (Update/ Delete information)</p><p>•	Profile Image Upload</p><p>•	Password Change</p><p> </p><p><span style=""font-weight:bold"">Search and Filter</span></p><p>-	Able to search specific listings/property via phrases or keywords</p><p>-	Auto-suggestion</p><p>-	Able to provide Provide a variety of filter options to refine search results based on different criteria (e.g., location, price range, property type).</p><p> </p><p><span style=""font-weight:bold"">Advanced Filtering</span></p><p>-	Offer advanced filtering options for users who want to narrow down search results further.</p><p>-	Include filters for specific amenities, property features, or other custom criteria.</p><p> </p><p><span style=""font-weight:bold"">Property Details</span></p><p>-	Able to view Specific details of Properties such as</p><p>•	Property Overview</p><p>•	Property Details</p><p> </p><p><span style=""font-weight:bold"">Map View</span></p><p>-	Detailed Map Integration using Google Maps API via Geotagging/Geolocation (GPS if needed)</p><p> </p><p><span style=""font-weight:bold"">Favorites and Alerts</span></p><p>-	Save any tagged listing as favorite </p><p>-	Received alerts or notification with the same details as the saved property</p><p>-	Receive alerts or notifications for changes regarding the favorites property</p><p> </p><p><span style=""font-weight:bold"">Alerts and Notifications</span></p><p>-	Saved search functionality that’s able to alert/notify user for any specific listing preferences</p><p> </p><p><span style=""font-weight:bold"">Contact and Inquiries</span></p><p>-	Able to receive any inquiries via contact Form on a specific Page</p><p>-	Able to contact the owner of listing directly</p><p> </p><p><span style=""font-weight:bold"">Advanced Map Functionality</span></p><p><span style=""font-weight:bold"">-	Neighborhood overlays, points of interest, drop box for location selection (countries, cities, regions), crime maps</span></p><p> </p><p><span style=""font-weight:bold"">Market Analytics and Insights</span></p><p>-	Able to show Different demographics and statistics of property such as</p><p>•	Price history</p><p>•	CMA</p><p>•	Number of Sellers vs Buyers</p><p>•	Any other Market KPI</p><p> </p><p><span style=""font-weight:bold"">Financial Tools</span></p><p>-	Able to create a mortgage and financing assistance via calculator of the following:</p><p>•	Pre-qualified</p><p>•	Loan comparison</p><p>•	Refinancing</p><p> </p><p><span style=""font-weight:bold"">User Engagement and Interaction</span></p><p>-	Able to provide Reviews and ratings per listing</p><p>-	FAQ Section</p><p> </p><p><span style=""font-weight:bold"">Virtual and Augmented Reality Tours</span></p><p>-	Provide a 3d Rendered of the Property/listing (if needed)</p><p>-	AR Feature for furnitures or renovations visualization (if applicable)</p><p> </p><p><span style=""font-weight:bold"">Agent and Broker Features</span></p><p>-	Agent Profile Ratings</p><p>-	Agent Contact details</p><p>-	Able to create and provide a lead generation Tool</p><p> </p><p><span style=""font-weight:bold"">Social Integration and Sharing</span></p><p>-	Social share of listing on different social networks</p><p>-	Collaborative Wishlist</p><p>-	Social share of experience and reviews</p><p> </p><p><span style=""font-weight:bold"">Accessibility Features</span></p><p>-	Multi Language Support</p><p> </p><p><span style=""font-weight:bold"">Environmental and Sustainability Information</span></p><p>-	Highlight specific information regarding ESI standards and provide the property sustainability scores via icons or numerical figures</p><p> </p><p><span style=""font-weight:bold"">Responsiveness</span></p><p>-	Responsiveness Via Mobile and Tablet</p><p>-	Responsiveness via different Desktop sizes</p><p> </p><p> </p>",300000,1,300000,,"117c48eb-e7d7-4d5c-a273-3d5a874b5c48",2024-04-04T05:47:57Z,2024-04-04T05:47:57Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"cbe6735d-7fb5-4a66-ba8c-658e0531e0c9","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,281.25,1,281.25,,"118b285e-9721-4f05-8ecd-83a3a03853a4",2025-12-29T07:25:56Z,2025-12-29T07:25:56Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"88535157-20ce-4b59-986c-e14ae7d40d55","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,825,1,825,,"11a59a1a-8d57-4baf-ba4b-9f9097953f17",2024-03-28T09:34:13Z,2024-03-28T09:34:13Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"eab47d7b-4481-4765-88d3-290cb88125ec","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,625,1,625,,"11d903bf-6e06-4e7c-95bd-fcc7d83f3558",2026-01-15T08:08:12Z,2026-01-15T08:08:12Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"6a31ea62-f652-4a24-8955-c14601062567","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,161,1,161,,"120aadea-561e-484e-92fc-cc014bcb8e72",2025-10-07T09:42:47Z,2026-01-27T08:51:42Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"f86647fa-7c9d-4195-8930-f6ea76eb9752","395e54a4-4b36-4a30-8e4e-39d2afc94ac7","<p>Channel: LinkedIn</p>",6000,1,6000,,"1211a36c-67bb-420b-8ce6-e0eaf19c3aba",2025-06-09T07:06:02Z,2025-07-07T06:29:51Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"2f8684bf-708a-4eaf-a1e8-7c71a69b43d1","3393a717-a333-48a2-a785-ba2eebc00f68","<p><span style=""font-weight:bold"">Laravel-based E-Commerce, wholesale and QC Platform</span></p><p> </p><p><span style=""font-weight:bold"">1.</span> <span style=""font-weight:bold"">UI/UX Design</span></p><p>Custom UI/UX for web (responsive). includes 2 refinement rounds</p><p> </p><p><span style=""font-weight:bold"">2.</span> <span style=""font-weight:bold"">Development</span></p><p>Full Laravel build with frontend and backend Includes all B2C, Wholesale, Admin &amp; QC functionalities</p><p>· Stripe &amp; bank transfer payment gateways</p><p>· Multi-language support</p><p>· Email notifications</p><p>· Features include product filtering, booking engine, inventory, QC modules, wholesale profiles, admin management, course booking engine, roasting profile PDFs, customer feedback on QC, blog/news module, and more.</p><p> </p><p><span style=""font-weight:bold"">3. Shipment Integration</span></p><p>Integration with DHL &amp; 1 Local courier. Includes scheduling logic and shipping APIs May be expedited with valid DHL credentials</p><p> </p><p><span style=""font-weight:bold"">4. Testing</span></p><p>Manual QA on all features, payment flows and responsive views. Final bug-fix and polish before launch.</p><p>-Included in development</p><p> </p><p><span style=""font-weight:bold"">5. Basic SEO Setup</span></p><p>Clean URLs, meta setup, on-page SEO essentials.</p><p> </p>",58950,1,58950,,"122542a2-7662-45c5-91e5-d42084354010",2025-08-12T08:06:58Z,2025-08-12T08:06:58Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"5ae46c66-972a-4f87-99e0-aaf37fafc6b5","74bc6f85-06a7-480e-a30e-155b42f29627","<p><span style=""font-weight:bold"">Editor X Premium &amp; Hosting</span></p>",2775,1,2775,,"12490c1a-5ef8-469d-ac30-9e8f1b7e6a64",2023-01-23T11:42:39Z,2023-01-23T11:42:39Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"cf0cc644-c268-47b7-9205-1ab4437faba7","d3bc611b-69d2-4ced-9750-dddddbf73be5","<p>Server Setup &amp; Installation</p>",5000,9,45000,,"126697c9-5b78-452e-9909-4e6d27a81e5d",2025-01-21T13:03:15Z,2025-01-21T13:03:15Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"86f4526b-4065-4f63-9320-7c0958023f21","9ce7b764-0240-4003-b858-3a24dc3e71f3","<p><span style=""font-weight:bold"">Job 2.1 :   Pipeline Campaign</span></p><p>·        PR Marketing</p><p>·        Google Small   Focus Campaign</p><p>·        Traffic   Generation Campaign</p><p>·        Management</p><p>Generated Leads (approx 10)</p>",24500,1,24500,,"1284e0e7-0a6c-4239-a61b-36fa4bcbc0b9",2023-03-29T05:12:17Z,2023-03-29T06:18:48Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"95e83ce1-2190-4b49-9a54-dbaedd9949a6","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,295.35,1,295.35,,"128c3101-ccbc-4b4b-888a-9c2aae2cf79d",2026-03-23T08:54:09Z,2026-03-23T08:54:09Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"78a535d1-7c3e-4f0a-877c-ed2d5a3984e3","cb3328a7-5aff-4fe7-921f-b585c4163dc8",,275,1,275,,"12c853d3-a22b-4274-81ac-270d5e0423ef",2024-11-12T07:54:16Z,2024-11-13T08:08:31Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"15bebae1-8b36-4320-a270-45c78c86440f","74bc6f85-06a7-480e-a30e-155b42f29627","<p>Kuwait Build Domain</p>",100,1,100,,"13e43998-337e-44f4-aa03-fed9cb50d553",2025-09-24T07:54:44Z,2025-09-24T07:54:44Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"6925ac72-8697-4d69-b87c-598e8d3b1f68","64533648-470a-4167-b761-f81e1960ec5a","<p><span style=""font-weight:bold"">Scopes – Social Media Marketing &amp; Management (Monthly)</span></p><ul><li>Instagram, Facebook, TikTok, Youtube, LinkedIn</li><li>Social Media Content Creation - 12 Posts (English &amp; ArabicLanguage) / mo</li><li>Photo / Graphics Production - 8 Photos / Graphics / mo</li><li>Reel Videos Production (Up to 30sec) - 4 Reels / mo</li><li>Website Blog Posts (Shared on Social) 1x / mo</li><li>Monthly Content Calendar &amp; Post Scheduling</li><li>Alt Tags and Location Tags</li><li>Competitor Account Analysis and Comparison - Up to 3 Competitors</li><li>Community Management</li><li>Performance Audit and Analytics – Monthly</li></ul><p> </p><p>* Project raw photos and clips to be provided by client</p><p>* Photography and Videography (Adhoc)</p>",5500,1,5500,,"1485d749-50f4-49f6-b161-85f7a774ac19",2024-09-02T06:03:19Z,2024-09-02T06:04:27Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"91f5fab0-6557-484c-bc7f-7523bae02006","74bc6f85-06a7-480e-a30e-155b42f29627","<p>sttropdifc.com</p><p> </p>",2500,1,2500,,"14900eef-9641-4a27-b1ec-d7ff112b38bf",2025-05-30T10:43:09Z,2025-10-20T11:01:38Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"8826ae1d-afb1-4fbc-8360-1788a677dfab","64533648-470a-4167-b761-f81e1960ec5a","<p><span style=""font-weight:bold"">Performance Campaign Management</span></p><ul><li>Continous Ad</li><li>Ad Monitoring</li><li>As Set-up and Optimisation</li><li>AED 2,000 Ad Budget (Using Airstay Card)</li></ul>",500,1,500,,"14e056dd-398c-430d-8d14-d2051952e796",2025-11-28T06:53:49Z,2025-12-29T07:56:19Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"803ecd1d-9082-4c28-8778-aff4506f2795","64533648-470a-4167-b761-f81e1960ec5a","<p><span style=""font-weight:bold"">SEO - February</span></p><p><span style=""font-weight:bold"">SEO strategy for long-term growth and AI search visibility</span></p><ul><li>In-depth keyword and search intent research</li><li>Full on-page and technical SEO optimisation</li><li>SEO-led content expansion and enhancements</li><li>Strategic internal linking and authority building</li><li>AEO (AI Search Optimisation) implementation</li><li>Ongoing performance monitoring and monthly reporting</li><li>Basic website content updates as required</li></ul>",6000,1,6000,,"14f1418d-585f-4704-ba81-ceeac3226bd4",2026-02-03T07:01:10Z,2026-02-03T07:11:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"e8281dc7-562b-4690-afb4-bd8b75a02bca","9ce7b764-0240-4003-b858-3a24dc3e71f3","<p>Instagram Boost</p><p>Facebook Boost</p>",200,1,200,,"14fae113-d76d-404e-aa84-babfcf4dfd2e",2026-01-23T08:50:11Z,2026-01-23T08:50:11Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"111f7317-4fee-4ed2-a884-36e5a3edd62d","74bc6f85-06a7-480e-a30e-155b42f29627","<p>WIX - Website Yearly </p>",1500,1,1500,,"15314ce0-f002-4512-806c-861ce02a2ca8",2025-04-04T10:18:36Z,2025-04-04T10:18:48Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"16a56ebd-e11a-4971-9e7a-464a382327ae","d3bc611b-69d2-4ced-9750-dddddbf73be5","<p>4 core / 8 vCPU (Intel Xeon Processor E5450)</p><p>64GB RAM / 8 FBD DIMM</p><p>Storage - 8 Tb 3.5 Inch 7.2 RPM, 6 GBPS SAS</p>",15850,2,31700,,"15611938-d3b1-4c9f-b067-770a489f948e",2024-03-28T11:07:38Z,2024-03-28T11:07:38Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"37ec45e4-ac1a-4631-84a7-fd0c32407228","0936c80e-f162-4d57-9a08-47b2a24b60d0","<p><span style=""font-weight:bold"">Performance Marketing &amp; Demand Generation</span></p><ul><li>Campaign strategy, setup and management (Meta,     Google, AEO)</li><li>Audience targeting, creative testing and     optimisation</li><li>Monitoring, budget control and optimisation</li></ul><p><span style=""font-weight:bold"">Conversion Infrastructure &amp; Funnel     Optimisation</span></p><ul><li>Landing page structuring and optimisation</li><li>CTA development and conversion improvements</li><li>Funnel tracking and enhancements</li></ul><p><span style=""font-weight:bold"">Lead Management &amp; Nurturing Systems</span></p><ul><li>WhatsApp automation flows</li><li>Email nurturing sequences</li><li>Lead qualification and routing</li></ul><p><span style=""font-weight:bold"">Content Direction &amp; Positioning</span></p><ul><li>Content strategy and messaging</li><li>Platform alignment and direction</li><li>Ongoing optimisation</li></ul><p><span style=""font-weight:bold"">Data, Tracking &amp; Optimisation</span></p><ul><li>Funnel tracking setup</li><li>Performance monitoring</li><li>Ongoing optimisation</li></ul><p><span style=""font-weight:bold"">Account, Strategy &amp; Growth Management</span></p><ul><li>Strategic oversight and direction</li><li>Internal coordination</li><li>Reporting and growth planning</li></ul><p><span style=""font-weight:bold"">Website Revamp Consultancy</span></p><ul><li>Strategic guidance on website positioning and structure</li><li>Recommendations on content, messaging, and user journey</li><li>General best practices to improve user experience and performance</li></ul>",20000,1,20000,,"15bdbad4-cf03-4e37-994f-df9e93567a01",2026-04-28T13:04:30Z,2026-05-06T07:44:44Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"c89bdd92-f443-4c58-aaf9-568e2f9d568e","74bc6f85-06a7-480e-a30e-155b42f29627",,2000,1,2000,,"15f8c1b5-5ebf-4d51-a71b-5cb9eae505c3",2022-11-28T18:14:07Z,2022-11-28T18:14:07Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"7909cd7a-4970-4889-84f3-39485bfc83a9","9ce7b764-0240-4003-b858-3a24dc3e71f3","<p><span style=""font-weight:bold"">Website &amp; SEO Basics</span></p><p><span style=""text-decoration:underline"">Website Redesign &amp; Rebuild</span></p><ul><li>Recreating Home Page </li><li>Optimising your website from an SEO perspective </li><li>Adding visuals and unique brand elements to make  your website recognisable </li><li>Creating Categorical Landing Pages </li><li>Mobile Responsiveness of Pages </li><li>Optimising your website from an SEO perspective. </li><li>Booking System</li></ul><p> </p>",9000,1,9000,,"1670ed35-49d0-4a9a-bc74-8011ddf00775",2023-10-16T09:01:10Z,2023-10-16T09:01:19Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"9760c222-5df5-4800-9541-9fe463b640ed","9ce7b764-0240-4003-b858-3a24dc3e71f3","<p>Search Engine Optimisation Monthly Recurring Package - JANUARY 2026</p><p>I. Keyword Research &amp; Tracking</p><ul><li>Monitor keyword rankings for important terms.</li><li>Research and identify new relevant keywords based on search trends and competitor  analysis.</li><li>Analyze keyword performance to identify areas for improvement.</li></ul><p>II. On-Page Optimization</p><ul><li>Review and optimize website content for target keywords and user experience.</li><li>Ensure title tags, meta descriptions, and header tags are optimized for relevant  keywords.</li><li>Maintain a healthy internal linking structure for improved website navigation.</li></ul><p>III. Technical SEO</p><ul><li>Conduct technical audits to identify and fix crawl errors, broken links, and mobile friendliness issues.</li><li>Monitor website speed and performance using tools like Google Page Speed Insights.</li><li>Submit sitemap updates to search engines to ensure proper indexing.</li></ul><p>IV. Content Strategy &amp; Link Building</p><ul><li>Develop content ideas based on keyword research and user intent.</li><li>Coordinate content creation to target high-value keywords and user engagement.</li><li>Monitor and manage backlinks to the website, focusing on quality and relevance.</li></ul><p>V. Analytics &amp; Reporting</p><ul><li>Generate monthly reports on website traffic, keyword rankings, and other SEO metrics.</li><li>Analyze data to identify trends and areas for improvement in your SEO strategy.</li><li>Track conversions and measure the success of your SEO efforts on business goals.</li></ul>",5500,1,5500,,"1675e894-d905-4f5b-b7e8-cfc632a9e4f6",2025-12-30T10:15:51Z,2026-01-30T05:41:49Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"6a7e0017-e3be-48c0-90e6-333829b83ab5","3393a717-a333-48a2-a785-ba2eebc00f68","<p><span style=""font-weight:bold""><span style=""text-decoration:underline"">Creative Design</span></span></p><p><span style=""font-weight:bold"">Creative Design and Layout to be provided</span></p><p><span style=""font-weight:bold"">throughout the development of the corporate page and system pages</span></p><p> </p><p><span style=""font-weight:bold"">This will include the following:</span></p><p>-Design Elements (Following the brandingcreated)</p><p>-Color Scheme</p><p>-Typographies</p><p>-Image and Video Assets</p><p>-Layout and Structuring</p><p>-Navigation</p><p>-Animations (if applicable)</p>",25000,1,25000,,"167b510a-9be9-4a43-bdae-0d734f6827ca",2024-06-24T07:07:57Z,2024-06-24T07:07:57Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"2ed6654e-b626-4a05-a9a9-bba988ce054d","9ce7b764-0240-4003-b858-3a24dc3e71f3","<ul><li>Campaign Creation, Management and Monitoring</li><li>Campaign Adjustments</li><li>Asset Creation/Production</li><li>Monthly Analytics Report</li></ul>",4000,1,4000,,"16b38c0b-5d3f-40b7-bb4c-b98586866537",2025-04-09T12:33:16Z,2025-04-30T06:09:19Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
"1c15de4e-a4e2-418f-937b-b6bd37bbbcbc","3393a717-a333-48a2-a785-ba2eebc00f68","<p class=""font_8""><strong>Laravel Hosting</strong></p>
<ul class=""font_8"">
  <li><p class=""font_8"">Deployment Hosting (Annual Fee)</p></li>
</ul>",1500,1,1500,,"16d6e357-09a5-47ed-95d2-2bcbe7924fdc",2023-05-24T04:27:56Z,2023-06-05T11:13:20Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc"
"100a14f5-2c27-47fe-8103-f50f5e29cbc6","64533648-470a-4167-b761-f81e1960ec5a","<ul><li>5 posts per month </li><li>4 brand story telling posts </li><li>1 monthly market insights posts </li><li>Static Posts approved template</li></ul>",4000,1,4000,,"16f480f7-0863-4812-9600-6b606aa53ecb",2025-05-28T06:44:59Z,2025-06-11T10:50:12Z,"01f011dc-8d52-4de4-9524-780ccef3313b"
