"company","invoice","paymentNumber","payment","dueDate","paymentDate","amount","status","invoiceStatus","notes","paymentMethod","note","Debt Report","Payments","All Schedules","ID","Created Date","Updated Date","Owner","percentage","subInvoice"
"e1d94d72-9ae6-42d9-89d5-694115a43c97","9ece9655-2e4c-4a02-9696-106963ce6ae5",,"Due for Payment",2025-07-24T20:00:00Z,2025-07-24T20:00:00Z,2625,"Paid","Active","<p>Thru Reimbursement</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","1d5cfc2e-cde3-4ee3-873d-9e1c018834ff",2025-07-10T06:47:46Z,2025-10-23T09:31:47Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"c46a0b82-78f2-4142-8e25-a9f3f16bda0a","0d18165e-cbd1-4bdb-8a2f-e345ab3dbd0a",,"100% Immediate Payment",2025-01-11T16:00:00Z,2024-06-10T16:00:00Z,11613,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","1e1e1a5f-6e31-4925-8c04-93d1a6d7055c",2024-03-04T06:32:55Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"c46a0b82-78f2-4142-8e25-a9f3f16bda0a","dac41dc6-bf06-461e-98cc-2e7fe09cc5cb",,"100% Full Payment",2023-10-25T16:00:00Z,2023-10-29T16:00:00Z,6930,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","1e825a07-ac5e-4d98-a1de-8197236989a9",2023-10-26T11:39:31Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"709a109c-f6e2-4e14-9f42-9f916e51303a","1373c68e-c2d9-4154-9c19-b137e6f31124",,"30% Upon Design Approval",2023-06-10T20:00:00Z,2023-12-04T20:00:00Z,5700,"Paid","Active","<p>26/10/2023 - Chased 2nd &amp; Final payment</p><p>11/03/2023 - Chased</p><p>11/20/2023 - Chased</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","1ed00f32-12ad-47c4-a989-34fc6c74ae5f",2023-05-24T04:53:30Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"ac8e2429-cd88-4f8a-97b3-cfb7abb2e4f9","2e96f083-53a7-4fb5-a6d7-02558ce1eaf4","RX-25MM-123","Due for Payment",2025-11-19T20:00:00Z,2025-11-19T20:00:00Z,2100,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","1ed1c9a3-47a6-4a23-a9ff-aad3b5440f6f",2025-11-20T11:20:19Z,2025-11-20T11:20:34Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"eabbf75e-8a97-4880-93bb-103d174cd6d2","2898b5c5-9f53-4f5d-9ccd-efb68d33d220",,"Final 50%",2023-01-19T16:00:00Z,2023-04-24T16:00:00Z,3512.5,"Paid","Active","<p>03/06 - Chased final payment</p><p>03/13 - Chased</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","1f0bf7bb-379b-48e4-a8f4-1de7e6e2f4b2",2022-11-28T16:17:10Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"e2b67c24-6545-4ed4-953f-06c53d8f6e6b","f4ed3f70-7854-4dc4-b0fd-06e81410f217",,"Due for Payment",2025-06-24T20:00:00Z,2025-07-07T20:00:00Z,1575,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","1f1fcdf8-0101-47eb-8dd6-b5ca329caeed",2025-06-10T07:27:21Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"f791e0b7-ccad-4674-96a8-341f97fc74b1","44434993-de11-43fe-85b8-c54e948fa11e","RX-REV22MM-051","Final",2022-08-29T20:00:00Z,2022-08-29T20:00:00Z,4000,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","1f4367ae-169f-4df0-938d-880204074a5b",2022-11-30T20:42:48Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"f9c4b9cf-50cd-44a2-ba40-f853a021b41f","67a10e0b-2ea9-4304-8cdf-ce63ceeee485",,"Kuwait Build Annual Subscription",2023-11-06T20:00:00Z,2023-11-19T20:00:00Z,1500,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","1fab1eaf-b5d5-46e3-bdf9-67508c77a5dd",2023-02-15T06:41:57Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"18b7a26f-7f8a-456f-a7c6-d26aa1535fec","eea45635-a2d0-4070-ade9-a604a1f9be09",,"Payment Due",2025-12-04T20:00:00Z,2026-01-07T20:00:00Z,5200,"Paid","Active","<p>Only 50% Paid</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","1fe6e1cd-3bba-4a4b-b3a6-db38dbf3b58d",2025-12-05T08:17:04Z,2026-01-13T10:25:50Z,"01f011dc-8d52-4de4-9524-780ccef3313b",0.5,
"75be43f0-4a3a-44ed-8e43-cfe7fe4615c2","0c390535-3996-44be-94e4-c03b882cbdfc",,"Full Payment",2023-03-06T16:00:00Z,2023-03-07T16:00:00Z,100000,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","20221bc8-0a22-4eba-8ee3-a817277354d5",2023-03-07T14:26:18Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"34a2f467-ef8e-4733-b6ad-7d176e614466","b25a6291-9c3a-467d-9f20-0d9d34158f4b",,"Installment 3",2024-08-30T20:00:00Z,2024-10-03T20:00:00Z,5250,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","2035a7ad-c66d-4cdf-922d-df6d1a71024a",2024-07-18T08:05:44Z,2025-08-12T10:25:03Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"c46a0b82-78f2-4142-8e25-a9f3f16bda0a","e8a47e93-9b30-4482-bf7a-de70417760a5",,"40% Upon Completion",2024-01-28T20:00:00Z,2024-01-31T20:00:00Z,15057,"Paid","Active","<p>11/03/2023 - Chased Final Payment</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","2165a202-c4d2-433d-a1bd-d1289ef9ccd8",2023-08-18T06:14:06Z,2025-08-07T10:16:46Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"e2b67c24-6545-4ed4-953f-06c53d8f6e6b","8819dd93-2727-4b67-ab99-bc35f593d232","RX-25MM-085","30 Days upon invoice release",2025-10-02T20:00:00Z,,21000,"Due","Active",,,,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","21e1eec7-5928-47d3-b930-608f598e5089",2025-09-04T06:16:50Z,2025-10-06T04:17:37Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"b6ff9784-6deb-4b2f-bc74-6507b5168613","ab1694e4-b80e-4636-877d-163bda208c50",,"Final",2022-11-03T20:00:00Z,2022-11-03T20:00:00Z,750,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","22560f7b-0830-4c49-bc16-871df7023eed",2022-11-30T21:32:10Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"628d243e-99c9-4481-8cc4-b69a388a0e76","515d1f51-e705-4c2b-b341-9dc41cd6f7d0","RX-MEX22MM-015","Final",2022-06-12T20:00:00Z,2022-06-12T20:00:00Z,17975,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","22600b9a-aedf-4fb4-bd75-4e05338425c4",2022-11-30T19:48:46Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"f967cd9d-76eb-44f9-a0c7-cbd6acf68b97","4ca5158d-6b52-41fd-8d0f-470130d0d200","RX-24MM-117","Initial for Soc Med - December 2024",2024-11-27T20:00:00Z,2024-12-05T20:00:00Z,5000,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","230c5f00-a8a4-4e6d-857d-a5e02fb6b1df",2024-12-12T11:12:12Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",0,
"56eac7e9-af94-47c0-b4b1-2a4101a9b0c1","74079245-9fa7-4658-928e-000436087f6e",,"Due for Payment",2025-09-30T20:00:00Z,2025-10-15T20:00:00Z,1312.5,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","23228f7e-edd5-4762-a878-895e71a4db54",2025-09-25T07:32:48Z,2025-12-11T09:55:19Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"c46a0b82-78f2-4142-8e25-a9f3f16bda0a","5b0105d1-e5d1-4f00-bf65-da82e15aeb98",,"Full Payment",2022-12-21T16:00:00Z,2023-03-05T16:00:00Z,17000,"Paid","Active","<p>01/02 - Chased full payment</p><p>03/06 - Full Payment Received</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","23502361-0bd6-4165-9ba0-8423636f5a87",2022-11-28T11:49:55Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"734506c8-4e02-428f-92a5-1f1a96a7cd28","87bcded5-ba71-4fd1-8932-8b7ed549a63e","RX-REV23MM-0108","Immediate Payment",2023-12-11T20:00:00Z,2023-12-12T11:42:31Z,678.3,"Paid","Active",,"3b10f3fc-ba88-415d-b2a9-024cd41f5268",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","238ce287-b79a-476e-a4bf-5956990f2dfb",2023-12-12T11:07:50Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"f9c4b9cf-50cd-44a2-ba40-f853a021b41f","d71ccfd4-9326-4161-9876-ed56c330c9d4","RX-REV22MM-059","Final",2022-10-11T20:00:00Z,2022-10-11T20:00:00Z,1500,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","24f44542-c1ad-443f-9678-cbba872c4817",2022-11-30T21:03:50Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"90e8e208-1d0c-4405-a90d-b3682dd74346","39d73b05-5d68-452c-a689-090e988f9c3b","RX-25MM-022","January",2025-03-12T20:00:00Z,2025-03-17T20:00:00Z,2000,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","2547a247-d512-4e69-b759-ab76f3b1e158",2025-03-17T08:21:06Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"734506c8-4e02-428f-92a5-1f1a96a7cd28","8c3129c4-a15a-4f54-b2de-da3330934aa6",,"100% Immediate Payment",2024-10-28T20:00:00Z,2024-10-15T20:00:00Z,2625,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","26224488-63f8-4ec5-8b2b-55842de5ed19",2024-09-06T08:56:22Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"91776763-b166-4543-9353-40ea2ad3277c","d2225203-76ab-4f4a-bc2f-e1d3a8a37efd",,"Second 35%",2022-11-28T20:00:00Z,2023-01-28T20:00:00Z,4389.22,"Paid","Active","<p>12/06 - sent invoice</p><p>12/12 - sent follow-up</p><p>12/16 - sent follow-up</p><p>01/02 - Chased 2nd Payment</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","263076b4-6471-4a7e-9dc4-f1cef86eee84",2022-11-28T17:44:15Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"0d5fb996-1d33-40e4-a21c-63d0244f4b18","b03d5da9-1ce4-4bce-aedb-089a453fbcd9",,"October",2024-09-25T20:00:00Z,2024-10-27T20:00:00Z,5775,"Paid","Active","<p>Chased - 17/10/2024</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","26993596-ec77-4a54-bdf4-3058eb50ed52",2024-08-30T10:22:31Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",0.5,
"f9c4b9cf-50cd-44a2-ba40-f853a021b41f","696a9d3a-7f4d-4715-95ed-8887da8952e9",,"Initial Payment",2024-03-28T16:00:00Z,2024-04-24T16:00:00Z,7300.13,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","26da2f52-fb9b-43bb-bef4-d54d6a61c99c",2024-03-29T07:40:26Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"73469973-b85b-4f9d-9a21-11b1e5362527","f01c0a81-45df-4b38-9bbe-b5a3616edbbd","RX-24MM-085","50% Other Services - Web Design, Branding and Annual Subscription ",2024-08-21T20:00:00Z,,10762.5,"Due","Cancelled",,,,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","272c4b1b-a4ee-4b67-9016-a202957c0d03",2024-08-22T06:03:56Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"34a2f467-ef8e-4733-b6ad-7d176e614466","6bd55acf-43d6-4098-b112-9ae5fd49ddda",,"Payment Due",2026-02-27T20:00:00Z,2026-03-01T20:00:00Z,5775,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","275815c1-81ed-4d91-b7d4-a6a9136a7f8f",2026-01-30T05:44:24Z,2026-03-03T07:04:10Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"75be43f0-4a3a-44ed-8e43-cfe7fe4615c2","0e73f6f2-0ae6-48d6-94bc-185ebaef01dd",,"Payment Due",2026-04-20T20:00:00Z,2026-04-20T20:00:00Z,525,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","2776b47b-61a2-48e9-be98-1a1446f52cb1",2026-04-21T06:25:24Z,2026-04-21T09:13:00Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"f32c1b3c-b303-4392-80fe-40e24b350b1c","b591d55e-5dd8-4659-80b4-ae36fdd47fbd","RX-MEX22MM-047","Initial",2022-09-13T20:00:00Z,2022-09-13T20:00:00Z,2000,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","282a23c9-f504-4478-a959-ccfb44d5a5be",2022-11-28T19:05:08Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"6b992c9d-755b-4c95-9666-1698f3926eec","78aee050-561f-43c4-95d7-cf3e42ed31e3",,"Month 1 - August",2024-07-31T16:00:00Z,2024-07-30T16:00:00Z,5775,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","286bfdc9-7f01-4bc2-a029-3fc5e991411b",2024-06-25T04:50:47Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",0,
"bd0f89b8-a757-4f9c-8f2a-3ea82d6ece04","151af05c-e424-4afe-a45c-054ea4e4779e","RX-REV22MM-092","Final",2022-12-19T20:00:00Z,2022-12-20T08:07:52Z,250,"Paid","Active",,"3b10f3fc-ba88-415d-b2a9-024cd41f5268",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","2a7a79c1-2482-4863-8a60-feab178b1089",2022-12-20T08:05:12Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"73469973-b85b-4f9d-9a21-11b1e5362527","f01c0a81-45df-4b38-9bbe-b5a3616edbbd","RX-24MM-085","Social Media Marketing Installment 1",2024-08-21T20:00:00Z,,7350,"Due","Cancelled",,,,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","2ad0ed4b-52dd-4292-8624-5575f5d93e64",2024-08-22T06:03:56Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"18b7a26f-7f8a-456f-a7c6-d26aa1535fec","376859ae-1f04-4275-af20-c5f0f6bc9ce1",,"Month 5 - February 2026",2026-02-16T20:00:00Z,,18350,"Due","Active",,,,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","2af965fa-5113-44ce-9558-c9f0b20fed5e",2025-10-06T10:35:56Z,2026-02-17T06:51:28Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"e8e0af41-e73a-41f2-ba92-96f7753b5866","34c403ce-9147-4193-9971-9916b8d3e10a",,"Second Payment",2023-10-26T16:00:00Z,2024-01-02T08:54:08Z,3071.25,"Paid","Active","<p>Nov 9 - Chased 2nd Payment</p>","3b10f3fc-ba88-415d-b2a9-024cd41f5268",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","2b57192f-4993-4e6a-a39b-526a2d4ff467",2023-10-21T08:33:28Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"55bfa58a-2dc6-43ef-b1e0-916de917c8ab","658e2959-db6f-49d5-9fb7-501eddaca1bb",,"Initial Payment",2023-03-06T16:00:00Z,2023-03-20T16:00:00Z,3500,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","2bb7b1ac-3127-47e2-8840-d3225ff120d0",2023-03-02T05:21:14Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"e2b67c24-6545-4ed4-953f-06c53d8f6e6b","8743eee5-b60c-479e-946c-86eaa4386c3e","RX-24MM-080","1st Installment",2024-08-31T16:00:00Z,,18900,"Due","Cancelled",,,,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","2be190c1-ccce-4870-895c-509dde3c8002",2024-07-30T06:59:08Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"f9aa4f91-b841-4e4e-9c7d-9808d0894ab0","6a7e0017-e3be-48c0-90e6-333829b83ab5",,"Phase 1 - Kick off Payment",2024-06-03T20:00:00Z,2024-06-18T20:00:00Z,271839.55,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","2c0bf285-c541-4d58-832c-71ce3fb0bdeb",2024-06-24T07:16:05Z,2025-08-11T09:18:42Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"e2b67c24-6545-4ed4-953f-06c53d8f6e6b","3951df0b-8738-4ff9-9080-47aafc61d7f0",,"7th Installment",2025-02-27T20:00:00Z,2025-03-24T20:00:00Z,5250,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","2d1ee36b-64bd-4c7f-be94-5644d75fedba",2024-07-30T06:45:35Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",0,
"e5a8f142-b45d-4375-973d-f0cc776663e1","98de895d-6a19-4ebb-8522-16245dea59a0",,"August Campaign",2024-07-28T16:00:00Z,2024-07-31T16:00:00Z,3675,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","2e5acd2c-9804-4b1b-a8d7-9cd3108add51",2024-06-14T05:03:41Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
"734506c8-4e02-428f-92a5-1f1a96a7cd28","00a3c547-c49f-45a2-a0cd-262799b8fd8b",,"100% Immediate Payment",2024-11-11T20:00:00Z,2024-10-15T20:00:00Z,2625,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","2e6d095b-3e69-468a-80a4-7336babb99f7",2024-09-06T08:53:45Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"f9c4b9cf-50cd-44a2-ba40-f853a021b41f","00724084-8aab-4996-b404-d46c13291eae","RX-REV23MM-096","100% Immediate Payment",2023-10-22T16:00:00Z,,1500,"Paid","Active","<p>Payment received thru oct reimbursemnet</p>",,,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","2e913b8d-8499-4ff5-a136-37bbcd32c369",2023-10-23T06:51:48Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"c40e1135-1087-4058-9ce1-24d38655894b","30ef138d-4a80-4450-be32-b960bd5f32bc",,"50% Upon Completion of the Project",2023-12-07T20:00:00Z,,5118.5,"Due","Active",,,,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","2ee820b6-44c2-4065-8a1c-f41e0874f0fd",2023-10-09T12:53:41Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"fd7e7a92-8c22-4e9b-bf54-73618117efed","bb2a855b-2d15-4363-a103-a13eb3c5a7a5","RX-25MM-046","Due for Payment",2025-05-29T20:00:00Z,,2625,"Due","Active",,,,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","2f60f06a-36e0-4339-889a-8ff8ca717ca2",2025-05-30T07:53:12Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"f9c4b9cf-50cd-44a2-ba40-f853a021b41f","7355dc31-41fd-484d-b6c8-d46e68ed7b4c",,"Skyline Libya Annual Subscription",2023-02-13T16:00:00Z,,1500,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","2f9aea12-e237-4882-bd2b-79e3dc11c5f6",2023-02-15T05:59:52Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"734506c8-4e02-428f-92a5-1f1a96a7cd28","f8f2ac80-4df0-4528-9a1f-e8b284bece18",,"100% Immediate Payment",2024-05-30T20:00:00Z,2024-07-10T20:00:00Z,525,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","30289d8e-1714-4a41-bc24-47ac9b13547e",2024-05-29T09:34:48Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",1,
"56eac7e9-af94-47c0-b4b1-2a4101a9b0c1","02fd6982-dffb-46ec-8028-65abfb3ffec8",,"Payment 4",2025-06-06T20:00:00Z,2025-06-12T20:00:00Z,31722,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","307d0bef-2593-4ddb-87fb-1fb5838da5c9",2025-03-07T08:15:09Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",0,
"e5a8f142-b45d-4375-973d-f0cc776663e1","bbfe9b9c-c62f-4aa5-9e52-2108da372154",,"1st Quarter (April-June)",2024-03-02T20:00:00Z,2024-04-03T20:00:00Z,25725,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","30c3c7b5-c043-4c6a-b1d0-e80046d0c734",2024-02-13T05:40:20Z,2025-08-08T07:05:27Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"709a109c-f6e2-4e14-9f42-9f916e51303a","1373c68e-c2d9-4154-9c19-b137e6f31124",,"30% Initial Payment",2023-05-23T16:00:00Z,2023-05-27T16:00:00Z,5700,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","312618f1-741a-4425-81c4-2b4795e6f8ba",2023-05-24T04:30:17Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"709a109c-f6e2-4e14-9f42-9f916e51303a","1373c68e-c2d9-4154-9c19-b137e6f31124",,"40% initial payment",2023-06-30T16:00:00Z,2024-06-26T16:00:00Z,7600,"Paid","Active","<p>11/03/2023 - Chased</p><p>11/20/2023 - Chased</p><p>03/21/2024 - Chased</p>","1e696b2d-37f8-4c75-ae62-d0f85cda27a7","<p> </p>","/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","322640d8-870f-4310-8292-ec41286f6449",2023-05-01T06:11:40Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"b6ff9784-6deb-4b2f-bc74-6507b5168613","398cc94d-fa1e-46ec-85a6-2717f30d040b","RX-REV22MM-085","Final",2022-11-23T20:00:00Z,2022-11-23T20:00:00Z,2000,"Paid","Active",,"1e696b2d-37f8-4c75-ae62-d0f85cda27a7",,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","3229b9c3-b2f1-476c-b18b-431cfd855f2f",2022-11-28T12:44:43Z,2025-08-06T04:53:14Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc",,
"e2b67c24-6545-4ed4-953f-06c53d8f6e6b","8743eee5-b60c-479e-946c-86eaa4386c3e","RX-24MM-080","7th Installment",2025-02-28T16:00:00Z,,18900,"Due","Cancelled",,,,"/dashboard-debt-report/","/dashboard-payments/","/dashboard-all-schedules/","33c823a2-de17-48b3-8349-225bf17eb53b",2024-07-30T07:01:18Z,2025-08-06T04:53:14Z,"01f011dc-8d52-4de4-9524-780ccef3313b",,
